"Form","Form ID:Version","Form Type","Record URN","Record Designation","Record Mandatory","Record Repeatable","Data Element - URN","Data Element - Designation","Data Element - Definition","Data Element Mandatory","Data Element Repeatable","Data Type","Data Format","Unit of Measure","Permissible Values ..."
"Screen data","222:8","Basic","","","","","urn:osse-11:dataelement:42:1","Center","Name of the participating center","true","false","STRING","",""
"Screen data","222:8","Basic","","","","","urn:osse-11:dataelement:43:2","Patient ID","Patient's identification number of ACLF-I (should be the same as the sample ID)","true","false","STRING","",""
"Screen data","222:8","Basic","","","","","urn:osse-11:dataelement:46:1","Inclusion criteria","Inclusion criteria","true","false","enumerated","enumerated","","The patients admitted/referred to study center with cirrhosis."
"Screen data","222:8","Basic","","","","","urn:osse-11:dataelement:45:1","Exclusion criteria","Exclusion criteria","false","false","enumerated","enumerated","","Patients who decline to participate or who cannot provide prior written informed consent and when there is documented evidence that the patient has no legal surrogate decision maker and it appears unlikely that the patient will regain consciousness or sufficient ability to provide delayed informed consent.","Physician’s denial (e.g. the investigator considers that the patient will not follow the protocol scheduled)."
"Screen data","222:8","Basic","","","","","urn:osse-11:dataelement:345:1","Responsible Doctor","Name of the Doctor or investigator responsible for inclusion","true","false","STRING","",""
"Screen data","222:8","Basic","","","","","urn:osse-11:dataelement:47:1","Informed consent signed:","Informed consent signed:","true","false","enumerated","enumerated","","Patient","Surrogate","Not signed"
"Screen data","222:8","Basic","","","","","urn:osse-11:dataelement:48:1","Date of informed consent signature:","Date of informed consent signature:","true","false","DATE","DD.MM.YYYY",""
"Screen data","222:8","Basic","","","","","urn:osse-11:dataelement:49:2","Informed consent permission granted:","Informed consent permission granted:","false","false","enumerated","enumerated","","Medical Information/data","Biological samples","Biopsy specimens","Genetic testing"
"Screen data","222:8","Basic","","","","","urn:osse-11:dataelement:50:1","If Informed consent is signed by surrogate:","- Research study under prior surrogate consent","false","false","enumerated","enumerated","","- Research study under prior surrogate consent","- Research study not under prior surrogate consent"
"Screen data","222:8","Basic","","","","","urn:osse-11:dataelement:52:2","If by surrogate: Informed consent permission granted:","If by surrogate: Informed consent permission granted:","false","false","enumerated","enumerated","","Genetic testing","Biopsy specimens","Biological samples","Medical Information/data"
"ACLF evaluation","224:4","Basic","urn:osse-11:record:16:1","Liver failure","false","false","urn:osse-11:dataelement:57:1","Liver failure","Liver failure","","","enumerated","enumerated","","Had liver failure","No liver failure"
"ACLF evaluation","224:4","Basic","urn:osse-11:record:16:1","Liver failure","false","false","urn:osse-11:dataelement:58:1","Total bilirubin","Total bilirubin","","","FLOAT","0<=x<=200","mg/dl"
"ACLF evaluation","224:4","Basic","urn:osse-11:record:17:1","Renal failure","false","false","urn:osse-11:dataelement:59:1","Renal failure","Renal failure","","","enumerated","enumerated","","Had renal failure","Had no renal failure"
"ACLF evaluation","224:4","Basic","urn:osse-11:record:17:1","Renal failure","false","false","urn:osse-11:dataelement:60:1","Creatinine","Creatinine","","","FLOAT","0<=x<=200","mg/dl"
"ACLF evaluation","224:4","Basic","urn:osse-11:record:17:1","Renal failure","false","false","urn:osse-11:dataelement:61:1","Renal replacement therapy","Renal replacement therapy","","","BOOLEAN","(true|false|yes|no|f|t)",""
"ACLF evaluation","224:4","Basic","urn:osse-11:record:18:1","Coagulation failure","false","false","urn:osse-11:dataelement:64:1","Coagulation failure","INR over 2.5","","","enumerated","enumerated","","Had coagulation failure","No coagulation failure"
"ACLF evaluation","224:4","Basic","urn:osse-11:record:18:1","Coagulation failure","false","false","urn:osse-11:dataelement:65:1","INR","INR","","","FLOAT","0<=x<=100",""
"ACLF evaluation","224:4","Basic","","","","","urn:osse-11:dataelement:62:1","Cerebral failure","West Haven grade 3 to 4","false","false","enumerated","enumerated","","Had brain failure","No brain failure"
"ACLF evaluation","224:4","Basic","","","","","urn:osse-11:dataelement:63:1","West Haven grade","West Haven grade of Hepatic encephalopathy","false","false","enumerated","enumerated","","Grade 0","Grade 1","Grade 2","Grade 3","Grade 4"
"ACLF evaluation","224:4","Basic","urn:osse-11:record:19:1","Circulatory failure","false","false","urn:osse-11:dataelement:66:1","Circulatory failure","Circulatory failure","","","enumerated","enumerated","","Had circulatory failure","No circulatory failure"
"ACLF evaluation","224:4","Basic","urn:osse-11:record:19:1","Circulatory failure","false","false","urn:osse-11:dataelement:67:1","Systolic Blood Pressure","Systolic Blood Pressure","","","INTEGER","0<=x<=300","mmHg"
"ACLF evaluation","224:4","Basic","urn:osse-11:record:19:1","Circulatory failure","false","false","urn:osse-11:dataelement:68:1","Diastolic Blood Pressure","Diastolic Blood Pressure","","","INTEGER","0<=x<=300","mmHg"
"ACLF evaluation","224:4","Basic","urn:osse-11:record:19:1","Circulatory failure","false","false","urn:osse-11:dataelement:69:1","Mean Arterial Pressure ","Formula: MAP= (2*DBP+SBP)/3","","","FLOAT","0<=x<=300","mmHg"
"ACLF evaluation","224:4","Basic","urn:osse-11:record:19:1","Circulatory failure","false","false","urn:osse-11:dataelement:70:1","Use of vasopresors (Circulatory failure indication selected)","Use of vasopresors (Circulatory failure indication selected)","","","enumerated","enumerated","","Use of vasopresors ","No use of vasopresors "
"ACLF evaluation","224:4","Basic","urn:osse-11:record:20:1","Respiratory failure","false","false","urn:osse-11:dataelement:71:1","Respiratory failure","Respiratory failure","","","enumerated","enumerated","","Had respiratory failure","No respiratory failure"
"ACLF evaluation","224:4","Basic","urn:osse-11:record:20:1","Respiratory failure","false","false","urn:osse-11:dataelement:72:1","PaO2","PaO2","","","INTEGER","0<=x<=200","mmHg"
"ACLF evaluation","224:4","Basic","urn:osse-11:record:20:1","Respiratory failure","false","false","urn:osse-11:dataelement:73:1","SpO2","SpO2","","","INTEGER","0<=x<=100","%"
"ACLF evaluation","224:4","Basic","urn:osse-11:record:20:1","Respiratory failure","false","false","urn:osse-11:dataelement:74:1","Supplemental oxygen (including mechanical ventilation)","Supplemental oxygen (including mechanical ventilation)","","","enumerated","enumerated","","Had supplemental oxygen ","No supplemental oxygen"
"ACLF evaluation","224:4","Basic","urn:osse-11:record:20:1","Respiratory failure","false","false","urn:osse-11:dataelement:75:1","FiO2","FiO2 (If Supplemental oxygen is ""No""): 21% (0.21 for internal calculation)","","","INTEGER","0<=x<=1000",""
"ACLF evaluation","224:4","Basic","urn:osse-11:record:20:1","Respiratory failure","false","false","urn:osse-11:dataelement:76:1","If Supplemental oxygen is yes","Way of supplemental oxygen ","","","enumerated","enumerated","","Delivery device","Mechanical ventilation"
"ACLF evaluation","224:4","Basic","urn:osse-11:record:20:1","Respiratory failure","false","false","urn:osse-11:dataelement:77:1","If Delivery Device-Type of Delivery device","Type of Delivery device","","","enumerated","enumerated","","Nasal catheter","Simple oxygen mask","Monaghan mask (reservoir)","Venturi mask","High-flow nasal cannula"
