form_key,form_id,form_version,form_label,type,record_urn,dataelement_urn,source_id,mandatory,repeatable,position,resolution_status
234_2_Electrocardiogram and Echocardiography,234,2,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:301:1,X_234_0_301,False,False,7,direct_resolved
234_2_Electrocardiogram and Echocardiography,234,2,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:302:1,X_234_0_302,False,False,8,direct_resolved
234_2_Electrocardiogram and Echocardiography,234,2,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:303:1,X_234_0_303,False,False,9,direct_resolved
234_2_Electrocardiogram and Echocardiography,234,2,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:305:1,X_234_0_305,False,False,11,direct_resolved
234_2_Electrocardiogram and Echocardiography,234,2,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:306:1,X_234_0_306,False,False,13,direct_resolved
234_2_Electrocardiogram and Echocardiography,234,2,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:307:1,X_234_0_307,False,False,15,direct_resolved
234_2_Electrocardiogram and Echocardiography,234,2,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:308:1,X_234_0_308,False,False,17,direct_resolved
234_2_Electrocardiogram and Echocardiography,234,2,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:309:1,X_234_0_309,False,False,18,direct_resolved
234_2_Electrocardiogram and Echocardiography,234,2,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:310:1,X_234_0_310,False,False,19,direct_resolved
234_2_Electrocardiogram and Echocardiography,234,2,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:311:1,X_234_0_311,False,False,20,direct_resolved
234_2_Electrocardiogram and Echocardiography,234,2,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:312:1,X_234_0_312,False,False,21,direct_resolved
234_2_Electrocardiogram and Echocardiography,234,2,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:313:1,X_234_0_313,False,False,22,direct_resolved
234_2_Electrocardiogram and Echocardiography,234,2,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:314:1,X_234_0_314,False,False,23,direct_resolved
234_2_Electrocardiogram and Echocardiography,234,2,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:315:1,X_234_0_315,False,False,24,direct_resolved
234_2_Electrocardiogram and Echocardiography,234,2,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:316:1,X_234_0_316,False,False,25,direct_resolved
234_2_Electrocardiogram and Echocardiography,234,2,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:317:1,X_234_0_317,False,False,26,direct_resolved
234_2_Electrocardiogram and Echocardiography,234,2,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:318:1,X_234_0_318,False,False,28,direct_resolved
234_2_Electrocardiogram and Echocardiography,234,2,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:319:1,X_234_0_319,False,False,29,direct_resolved
234_3_Electrocardiogram and Echocardiography,234,3,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:297:1,X_234_0_297,True,False,2,direct_resolved
234_3_Electrocardiogram and Echocardiography,234,3,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:298:1,X_234_0_298,False,False,3,direct_resolved
234_3_Electrocardiogram and Echocardiography,234,3,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:299:1,X_234_0_299,False,False,4,direct_resolved
234_3_Electrocardiogram and Echocardiography,234,3,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:300:1,X_234_0_300,True,False,6,direct_resolved
234_3_Electrocardiogram and Echocardiography,234,3,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:301:1,X_234_0_301,False,False,7,direct_resolved
234_3_Electrocardiogram and Echocardiography,234,3,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:302:1,X_234_0_302,False,False,8,direct_resolved
234_3_Electrocardiogram and Echocardiography,234,3,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:303:1,X_234_0_303,False,False,9,direct_resolved
234_3_Electrocardiogram and Echocardiography,234,3,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:305:1,X_234_0_305,False,False,11,direct_resolved
234_3_Electrocardiogram and Echocardiography,234,3,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:306:1,X_234_0_306,False,False,13,direct_resolved
234_3_Electrocardiogram and Echocardiography,234,3,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:307:1,X_234_0_307,False,False,15,direct_resolved
234_3_Electrocardiogram and Echocardiography,234,3,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:308:1,X_234_0_308,False,False,17,direct_resolved
234_3_Electrocardiogram and Echocardiography,234,3,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:309:1,X_234_0_309,False,False,18,direct_resolved
234_3_Electrocardiogram and Echocardiography,234,3,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:310:1,X_234_0_310,False,False,19,direct_resolved
234_3_Electrocardiogram and Echocardiography,234,3,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:311:1,X_234_0_311,False,False,20,direct_resolved
234_3_Electrocardiogram and Echocardiography,234,3,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:312:1,X_234_0_312,False,False,21,direct_resolved
234_3_Electrocardiogram and Echocardiography,234,3,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:313:1,X_234_0_313,False,False,22,direct_resolved
234_3_Electrocardiogram and Echocardiography,234,3,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:314:1,X_234_0_314,False,False,23,direct_resolved
234_3_Electrocardiogram and Echocardiography,234,3,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:315:1,X_234_0_315,False,False,24,direct_resolved
234_3_Electrocardiogram and Echocardiography,234,3,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:316:1,X_234_0_316,False,False,25,direct_resolved
234_3_Electrocardiogram and Echocardiography,234,3,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:317:1,X_234_0_317,False,False,26,direct_resolved
234_3_Electrocardiogram and Echocardiography,234,3,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:318:1,X_234_0_318,False,False,28,direct_resolved
234_3_Electrocardiogram and Echocardiography,234,3,Electrocardiogram and Echocardiography,dataelement,,urn:osse-11:dataelement:319:1,X_234_0_319,False,False,29,direct_resolved
235_1_Scores,235,1,Scores,dataelement,,urn:osse-11:dataelement:320:1,X_235_0_320,True,False,3,direct_resolved
235_1_Scores,235,1,Scores,dataelement,,urn:osse-11:dataelement:321:1,X_235_0_321,True,False,4,direct_resolved
235_1_Scores,235,1,Scores,dataelement,,urn:osse-11:dataelement:322:1,X_235_0_322,True,False,7,direct_resolved
235_1_Scores,235,1,Scores,dataelement,,urn:osse-11:dataelement:324:1,X_235_0_324,False,False,10,direct_resolved
235_1_Scores,235,1,Scores,dataelement,,urn:osse-11:dataelement:328:1,X_235_0_328,True,False,13,direct_resolved
235_1_Scores,235,1,Scores,dataelement,,urn:osse-11:dataelement:329:1,X_235_0_329,True,False,14,direct_resolved
235_1_Scores,235,1,Scores,dataelement,,urn:osse-11:dataelement:56:1,X_235_0_56,False,False,17,direct_resolved
235_1_Scores,235,1,Scores,dataelement,,urn:osse-11:dataelement:336:1,X_235_0_336,False,False,24,direct_resolved
235_1_Scores,235,1,Scores,dataelement,,urn:osse-11:dataelement:88:1,X_235_0_88,False,False,25,direct_resolved
235_1_Scores,235,1,Scores,dataelement,,urn:osse-11:dataelement:91:1,X_235_0_91,False,False,28,direct_resolved
236_1_Status,236,1,Status,dataelement,,urn:osse-11:dataelement:338:1,X_236_0_338,True,False,1,direct_resolved
236_1_Status,236,1,Status,dataelement,,urn:osse-11:dataelement:339:1,X_236_0_339,False,False,3,direct_resolved
236_1_Status,236,1,Status,dataelement,,urn:osse-11:dataelement:340:1,X_236_0_340,False,False,4,direct_resolved
236_1_Status,236,1,Status,dataelement,,urn:osse-11:dataelement:341:1,X_236_0_341,False,False,5,direct_resolved
236_1_Status,236,1,Status,dataelement,,urn:osse-11:dataelement:342:1,X_236_0_342,False,False,7,direct_resolved
236_1_Status,236,1,Status,dataelement,,urn:osse-11:dataelement:343:1,X_236_0_343,True,False,9,direct_resolved
236_1_Status,236,1,Status,dataelement,,urn:osse-11:dataelement:344:1,X_236_0_344,False,False,10,direct_resolved
222_4_Screen data,222,4,Screen data,dataelement,,urn:osse-11:dataelement:42:1,X_222_0_42,True,False,1,direct_resolved
222_4_Screen data,222,4,Screen data,dataelement,,urn:osse-11:dataelement:46:1,X_222_0_46,True,False,3,direct_resolved
222_4_Screen data,222,4,Screen data,dataelement,,urn:osse-11:dataelement:45:1,X_222_0_45,False,False,4,direct_resolved
222_4_Screen data,222,4,Screen data,dataelement,,urn:osse-11:dataelement:47:1,X_222_0_47,True,False,6,direct_resolved
222_4_Screen data,222,4,Screen data,dataelement,,urn:osse-11:dataelement:49:2,X_222_0_49,False,False,8,direct_resolved
222_4_Screen data,222,4,Screen data,dataelement,,urn:osse-11:dataelement:50:1,X_222_0_50,False,False,9,direct_resolved
226_3_Clinical course,226,3,Clinical course,dataelement,,urn:osse-11:dataelement:112:1,X_226_0_112,True,False,1,direct_resolved
226_3_Clinical course,226,3,Clinical course,dataelement,,urn:osse-11:dataelement:113:1,X_226_0_113,True,False,4,direct_resolved
226_3_Clinical course,226,3,Clinical course,dataelement,,urn:osse-11:dataelement:130:1,X_226_0_130,True,False,13,direct_resolved
226_3_Clinical course,226,3,Clinical course,dataelement,,urn:osse-11:dataelement:131:1,X_226_0_131,True,False,14,direct_resolved
226_3_Clinical course,226,3,Clinical course,dataelement,,urn:osse-11:dataelement:132:1,X_226_0_132,True,False,15,direct_resolved
226_3_Clinical course,226,3,Clinical course,dataelement,,urn:osse-11:dataelement:137:1,X_226_0_137,False,False,17,direct_resolved
222_5_Screen data,222,5,Screen data,dataelement,,urn:osse-11:dataelement:42:1,X_222_0_42,True,False,1,direct_resolved
222_5_Screen data,222,5,Screen data,dataelement,,urn:osse-11:dataelement:46:1,X_222_0_46,True,False,3,direct_resolved
222_5_Screen data,222,5,Screen data,dataelement,,urn:osse-11:dataelement:45:1,X_222_0_45,False,False,4,direct_resolved
222_5_Screen data,222,5,Screen data,dataelement,,urn:osse-11:dataelement:47:1,X_222_0_47,True,False,6,direct_resolved
222_5_Screen data,222,5,Screen data,dataelement,,urn:osse-11:dataelement:48:1,X_222_0_48,True,False,7,direct_resolved
222_5_Screen data,222,5,Screen data,dataelement,,urn:osse-11:dataelement:49:2,X_222_0_49,False,False,8,direct_resolved
222_5_Screen data,222,5,Screen data,dataelement,,urn:osse-11:dataelement:50:1,X_222_0_50,False,False,9,direct_resolved
226_4_Previous clinical course,226,4,Previous clinical course,dataelement,,urn:osse-11:dataelement:112:1,X_226_0_112,True,False,1,direct_resolved
226_4_Previous clinical course,226,4,Previous clinical course,dataelement,,urn:osse-11:dataelement:113:1,X_226_0_113,True,False,4,direct_resolved
226_4_Previous clinical course,226,4,Previous clinical course,dataelement,,urn:osse-11:dataelement:130:1,X_226_0_130,True,False,13,direct_resolved
226_4_Previous clinical course,226,4,Previous clinical course,dataelement,,urn:osse-11:dataelement:131:1,X_226_0_131,True,False,14,direct_resolved
226_4_Previous clinical course,226,4,Previous clinical course,dataelement,,urn:osse-11:dataelement:132:1,X_226_0_132,True,False,15,direct_resolved
226_4_Previous clinical course,226,4,Previous clinical course,dataelement,,urn:osse-11:dataelement:137:1,X_226_0_137,False,False,17,direct_resolved
226_5_Previous clinical course,226,5,Previous clinical course,dataelement,,urn:osse-11:dataelement:112:1,X_226_0_112,True,False,1,direct_resolved
226_5_Previous clinical course,226,5,Previous clinical course,dataelement,,urn:osse-11:dataelement:113:1,X_226_0_113,True,False,4,direct_resolved
226_5_Previous clinical course,226,5,Previous clinical course,dataelement,,urn:osse-11:dataelement:130:1,X_226_0_130,True,False,13,direct_resolved
226_5_Previous clinical course,226,5,Previous clinical course,dataelement,,urn:osse-11:dataelement:131:1,X_226_0_131,True,False,14,direct_resolved
226_5_Previous clinical course,226,5,Previous clinical course,dataelement,,urn:osse-11:dataelement:132:1,X_226_0_132,True,False,15,direct_resolved
226_5_Previous clinical course,226,5,Previous clinical course,dataelement,,urn:osse-11:dataelement:137:1,X_226_0_137,False,False,17,direct_resolved
222_6_Screen data,222,6,Screen data,dataelement,,urn:osse-11:dataelement:42:1,X_222_0_42,True,False,1,direct_resolved
222_6_Screen data,222,6,Screen data,dataelement,,urn:osse-11:dataelement:46:1,X_222_0_46,True,False,3,direct_resolved
222_6_Screen data,222,6,Screen data,dataelement,,urn:osse-11:dataelement:45:1,X_222_0_45,False,False,4,direct_resolved
222_6_Screen data,222,6,Screen data,dataelement,,urn:osse-11:dataelement:345:1,X_222_0_345,True,False,6,direct_resolved
222_6_Screen data,222,6,Screen data,dataelement,,urn:osse-11:dataelement:47:1,X_222_0_47,True,False,7,direct_resolved
222_6_Screen data,222,6,Screen data,dataelement,,urn:osse-11:dataelement:48:1,X_222_0_48,True,False,8,direct_resolved
222_6_Screen data,222,6,Screen data,dataelement,,urn:osse-11:dataelement:49:2,X_222_0_49,False,False,9,direct_resolved
222_6_Screen data,222,6,Screen data,dataelement,,urn:osse-11:dataelement:50:1,X_222_0_50,False,False,10,direct_resolved
222_7_Screen data,222,7,Screen data,dataelement,,urn:osse-11:dataelement:42:1,X_222_0_42,True,False,1,direct_resolved
222_7_Screen data,222,7,Screen data,dataelement,,urn:osse-11:dataelement:46:1,X_222_0_46,True,False,3,direct_resolved
222_7_Screen data,222,7,Screen data,dataelement,,urn:osse-11:dataelement:45:1,X_222_0_45,False,False,4,direct_resolved
222_7_Screen data,222,7,Screen data,dataelement,,urn:osse-11:dataelement:345:1,X_222_0_345,True,False,6,direct_resolved
222_7_Screen data,222,7,Screen data,dataelement,,urn:osse-11:dataelement:47:1,X_222_0_47,True,False,7,direct_resolved
222_7_Screen data,222,7,Screen data,dataelement,,urn:osse-11:dataelement:48:1,X_222_0_48,True,False,8,direct_resolved
222_7_Screen data,222,7,Screen data,dataelement,,urn:osse-11:dataelement:49:2,X_222_0_49,False,False,9,direct_resolved
222_7_Screen data,222,7,Screen data,dataelement,,urn:osse-11:dataelement:50:1,X_222_0_50,False,False,10,direct_resolved
222_7_Screen data,222,7,Screen data,dataelement,,urn:osse-11:dataelement:52:2,X_222_0_52,False,False,11,direct_resolved
222_8_Screen data,222,8,Screen data,dataelement,,urn:osse-11:dataelement:42:1,X_222_0_42,True,False,1,direct_resolved
222_8_Screen data,222,8,Screen data,dataelement,,urn:osse-11:dataelement:43:2,X_222_0_43,True,False,2,direct_resolved
222_8_Screen data,222,8,Screen data,dataelement,,urn:osse-11:dataelement:46:1,X_222_0_46,True,False,3,direct_resolved
222_8_Screen data,222,8,Screen data,dataelement,,urn:osse-11:dataelement:45:1,X_222_0_45,False,False,4,direct_resolved
222_8_Screen data,222,8,Screen data,dataelement,,urn:osse-11:dataelement:345:1,X_222_0_345,True,False,6,direct_resolved
222_8_Screen data,222,8,Screen data,dataelement,,urn:osse-11:dataelement:47:1,X_222_0_47,True,False,7,direct_resolved
222_8_Screen data,222,8,Screen data,dataelement,,urn:osse-11:dataelement:48:1,X_222_0_48,True,False,8,direct_resolved
222_8_Screen data,222,8,Screen data,dataelement,,urn:osse-11:dataelement:49:2,X_222_0_49,False,False,9,direct_resolved
222_8_Screen data,222,8,Screen data,dataelement,,urn:osse-11:dataelement:50:1,X_222_0_50,False,False,10,direct_resolved
222_8_Screen data,222,8,Screen data,dataelement,,urn:osse-11:dataelement:52:2,X_222_0_52,False,False,11,direct_resolved
226_6_Previous clinical course,226,6,Previous clinical course,dataelement,,urn:osse-11:dataelement:112:1,X_226_0_112,True,False,1,direct_resolved
226_6_Previous clinical course,226,6,Previous clinical course,dataelement,,urn:osse-11:dataelement:113:1,X_226_0_113,True,False,4,direct_resolved
226_6_Previous clinical course,226,6,Previous clinical course,dataelement,,urn:osse-11:dataelement:130:1,X_226_0_130,False,False,13,direct_resolved
226_6_Previous clinical course,226,6,Previous clinical course,dataelement,,urn:osse-11:dataelement:131:1,X_226_0_131,False,False,14,direct_resolved
226_6_Previous clinical course,226,6,Previous clinical course,dataelement,,urn:osse-11:dataelement:132:1,X_226_0_132,False,False,15,direct_resolved
226_6_Previous clinical course,226,6,Previous clinical course,dataelement,,urn:osse-11:dataelement:137:1,X_226_0_137,False,False,17,direct_resolved
233_3_Treatment,233,3,Treatment,dataelement,,urn:osse-11:dataelement:158:1,X_233_0_158,False,False,7,direct_resolved
233_3_Treatment,233,3,Treatment,dataelement,,urn:osse-11:dataelement:159:1,X_233_0_159,False,False,8,direct_resolved
233_3_Treatment,233,3,Treatment,dataelement,,urn:osse-11:dataelement:162:1,X_233_0_162,False,False,11,direct_resolved
233_3_Treatment,233,3,Treatment,dataelement,,urn:osse-11:dataelement:293:1,X_233_0_293,False,True,15,direct_resolved
233_3_Treatment,233,3,Treatment,dataelement,,urn:osse-11:dataelement:169:1,X_233_0_169,False,False,16,direct_resolved
233_3_Treatment,233,3,Treatment,dataelement,,urn:osse-11:dataelement:294:1,X_233_0_294,False,True,17,direct_resolved
233_3_Treatment,233,3,Treatment,dataelement,,urn:osse-11:dataelement:170:1,X_233_0_170,False,False,18,direct_resolved
233_3_Treatment,233,3,Treatment,dataelement,,urn:osse-11:dataelement:171:1,X_233_0_171,False,False,19,direct_resolved
233_3_Treatment,233,3,Treatment,dataelement,,urn:osse-11:dataelement:172:1,X_233_0_172,False,False,20,direct_resolved
233_3_Treatment,233,3,Treatment,dataelement,,urn:osse-11:dataelement:173:1,X_233_0_173,False,False,21,direct_resolved
233_3_Treatment,233,3,Treatment,dataelement,,urn:osse-11:dataelement:174:1,X_233_0_174,False,False,22,direct_resolved
233_3_Treatment,233,3,Treatment,dataelement,,urn:osse-11:dataelement:180:1,X_233_0_180,False,False,25,direct_resolved
233_3_Treatment,233,3,Treatment,dataelement,,urn:osse-11:dataelement:295:1,X_233_0_295,False,True,26,direct_resolved
233_3_Treatment,233,3,Treatment,dataelement,,urn:osse-11:dataelement:185:1,X_233_0_185,False,False,29,direct_resolved
233_3_Treatment,233,3,Treatment,dataelement,,urn:osse-11:dataelement:188:1,X_233_0_188,False,False,31,direct_resolved
233_3_Treatment,233,3,Treatment,dataelement,,urn:osse-11:dataelement:191:1,X_233_0_191,True,False,34,direct_resolved
233_3_Treatment,233,3,Treatment,dataelement,,urn:osse-11:dataelement:296:1,X_233_0_296,False,False,35,direct_resolved
233_3_Treatment,233,3,Treatment,dataelement,,urn:osse-11:dataelement:193:1,X_233_0_193,False,False,37,direct_resolved
233_3_Treatment,233,3,Treatment,dataelement,,urn:osse-11:dataelement:195:1,X_233_0_195,False,True,38,direct_resolved
233_3_Treatment,233,3,Treatment,dataelement,,urn:osse-11:dataelement:194:1,X_233_0_194,False,False,40,direct_resolved
233_3_Treatment,233,3,Treatment,dataelement,,urn:osse-11:dataelement:196:1,X_233_0_196,False,True,41,direct_resolved
230_3_Physical examination,230,3,Physical examination,dataelement,,urn:osse-11:dataelement:232:1,X_230_0_232,True,False,1,direct_resolved
230_3_Physical examination,230,3,Physical examination,dataelement,,urn:osse-11:dataelement:233:1,X_230_0_233,True,False,2,direct_resolved
230_3_Physical examination,230,3,Physical examination,dataelement,,urn:osse-11:dataelement:236:1,X_230_0_236,True,False,5,direct_resolved
230_3_Physical examination,230,3,Physical examination,dataelement,,urn:osse-11:dataelement:237:1,X_230_0_237,True,False,6,direct_resolved
230_3_Physical examination,230,3,Physical examination,dataelement,,urn:osse-11:dataelement:67:1,X_230_0_67,True,False,7,direct_resolved
230_3_Physical examination,230,3,Physical examination,dataelement,,urn:osse-11:dataelement:68:1,X_230_0_68,True,False,8,direct_resolved
230_3_Physical examination,230,3,Physical examination,dataelement,,urn:osse-11:dataelement:69:1,X_230_0_69,True,False,9,direct_resolved
230_3_Physical examination,230,3,Physical examination,dataelement,,urn:osse-11:dataelement:238:1,X_230_0_238,True,False,10,direct_resolved
230_3_Physical examination,230,3,Physical examination,dataelement,,urn:osse-11:dataelement:239:1,X_230_0_239,True,False,11,direct_resolved
230_3_Physical examination,230,3,Physical examination,dataelement,,urn:osse-11:dataelement:240:1,X_230_0_240,True,False,12,direct_resolved
230_3_Physical examination,230,3,Physical examination,dataelement,,urn:osse-11:dataelement:73:1,X_230_0_73,False,False,13,direct_resolved
230_3_Physical examination,230,3,Physical examination,dataelement,,urn:osse-11:dataelement:74:1,X_230_0_74,True,False,14,direct_resolved
230_3_Physical examination,230,3,Physical examination,dataelement,,urn:osse-11:dataelement:75:1,X_230_0_75,False,False,15,direct_resolved
230_3_Physical examination,230,3,Physical examination,dataelement,,urn:osse-11:dataelement:76:1,X_230_0_76,False,False,16,direct_resolved
230_3_Physical examination,230,3,Physical examination,dataelement,,urn:osse-11:dataelement:77:1,X_230_0_77,False,False,17,direct_resolved
230_3_Physical examination,230,3,Physical examination,dataelement,,urn:osse-11:dataelement:78:1,X_230_0_78,False,False,18,direct_resolved
230_3_Physical examination,230,3,Physical examination,dataelement,,urn:osse-11:dataelement:80:1,X_230_0_80,False,False,19,direct_resolved
230_3_Physical examination,230,3,Physical examination,dataelement,,urn:osse-11:dataelement:81:1,X_230_0_81,False,False,20,direct_resolved
230_3_Physical examination,230,3,Physical examination,dataelement,,urn:osse-11:dataelement:82:1,X_230_0_82,False,False,21,direct_resolved
230_3_Physical examination,230,3,Physical examination,dataelement,,urn:osse-11:dataelement:83:1,X_230_0_83,False,False,22,direct_resolved
230_3_Physical examination,230,3,Physical examination,dataelement,,urn:osse-11:dataelement:84:1,X_230_0_84,False,False,23,direct_resolved
230_3_Physical examination,230,3,Physical examination,dataelement,,urn:osse-11:dataelement:85:1,X_230_0_85,False,False,24,direct_resolved
230_3_Physical examination,230,3,Physical examination,dataelement,,urn:osse-11:dataelement:79:1,X_230_0_79,False,False,25,direct_resolved
229_2_Clinical features,229,2,Clinical features,dataelement,,urn:osse-11:dataelement:122:1,X_229_0_122,True,False,4,direct_resolved
229_2_Clinical features,229,2,Clinical features,dataelement,,urn:osse-11:dataelement:219:1,X_229_0_219,True,False,7,direct_resolved
229_2_Clinical features,229,2,Clinical features,dataelement,,urn:osse-11:dataelement:220:1,X_229_0_220,True,False,8,direct_resolved
229_2_Clinical features,229,2,Clinical features,dataelement,,urn:osse-11:dataelement:221:1,X_229_0_221,True,False,9,direct_resolved
229_2_Clinical features,229,2,Clinical features,dataelement,,urn:osse-11:dataelement:222:1,X_229_0_222,False,True,10,direct_resolved
229_2_Clinical features,229,2,Clinical features,dataelement,,urn:osse-11:dataelement:223:1,X_229_0_223,True,False,11,direct_resolved
229_2_Clinical features,229,2,Clinical features,dataelement,,urn:osse-11:dataelement:224:1,X_229_0_224,True,False,12,direct_resolved
229_2_Clinical features,229,2,Clinical features,dataelement,,urn:osse-11:dataelement:225:1,X_229_0_225,True,False,13,direct_resolved
229_2_Clinical features,229,2,Clinical features,dataelement,,urn:osse-11:dataelement:227:1,X_229_0_227,False,False,15,direct_resolved
228_4_Data at visit,228,4,Data at visit,dataelement,,urn:osse-11:dataelement:204:1,X_228_0_204,True,False,4,direct_resolved
228_4_Data at visit,228,4,Data at visit,dataelement,,urn:osse-11:dataelement:205:1,X_228_0_205,True,False,5,direct_resolved
228_4_Data at visit,228,4,Data at visit,dataelement,,urn:osse-11:dataelement:206:1,X_228_0_206,True,False,6,direct_resolved
228_4_Data at visit,228,4,Data at visit,dataelement,,urn:osse-11:dataelement:346:1,X_228_0_346,False,False,7,direct_resolved
228_4_Data at visit,228,4,Data at visit,dataelement,,urn:osse-11:dataelement:207:1,X_228_0_207,True,False,8,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:241:1,X_231_0_241,True,False,1,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:242:1,X_231_0_242,False,False,2,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:244:1,X_231_0_244,False,False,6,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:245:1,X_231_0_245,False,False,7,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:246:1,X_231_0_246,False,False,8,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:247:1,X_231_0_247,False,False,9,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:248:1,X_231_0_248,False,False,10,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:249:1,X_231_0_249,False,False,11,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:250:1,X_231_0_250,False,False,12,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:251:1,X_231_0_251,False,False,13,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:252:1,X_231_0_252,False,False,14,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:253:1,X_231_0_253,False,False,15,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:254:1,X_231_0_254,False,False,16,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:255:1,X_231_0_255,False,False,17,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:256:1,X_231_0_256,False,False,18,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:258:1,X_231_0_258,False,False,20,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:347:1,X_231_0_347,False,False,22,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:260:1,X_231_0_260,False,False,23,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:262:1,X_231_0_262,False,False,25,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:263:1,X_231_0_263,False,False,26,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:264:1,X_231_0_264,False,False,27,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:265:1,X_231_0_265,False,False,28,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:266:1,X_231_0_266,False,False,29,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:267:1,X_231_0_267,False,False,30,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:268:1,X_231_0_268,False,False,31,direct_resolved
231_5_Laboratory data 1,231,5,Laboratory data 1,dataelement,,urn:osse-11:dataelement:269:1,X_231_0_269,False,False,32,direct_resolved
